MSGID,MNEMONIC,LINENO,LEVEL,TEXT,PBUTTONS
2248.0,IN_NEW_TABLE,1.0,N,%lNo table has been specified. You will be placed,SASHELP.FSP.OK.SLIST
2248.0,IN_NEW_TABLE,2.0,N,in new mode to begin creating a new one.,SASHELP.FSP.OK.SLIST
2249.0,IN_MISSPELLED_BROWSE,1.0,N,%lAssuming BROWSE option was misspelled as %1$,SASHELP.FSP.OK.SLIST
2250.0,IN_SELECT_NEW_TABLE,1.0,Q,The table %1$ either does not exist or cannot be,SASHELP.FSP.YNC.SLIST
2250.0,IN_SELECT_NEW_TABLE,2.0,Q,displayed. Would you like to choose,SASHELP.FSP.YNC.SLIST
2250.0,IN_SELECT_NEW_TABLE,3.0,Q,a different table to display?,SASHELP.FSP.YNC.SLIST
2251.0,IN_SELECT_NEW_TABLE_2,1.0,Q,The table name %1$ is not a valid SAS name. Would you like to,SASHELP.FSP.YN.SLIST
2251.0,IN_SELECT_NEW_TABLE_2,2.0,Q,choose a different table to display?,SASHELP.FSP.YN.SLIST
2252.0,IN_START_NEW_MODE,1.0,N,%lYou will be put in NEW mode where you can begin,SASHELP.FSP.OK.SLIST
2252.0,IN_START_NEW_MODE,2.0,N,editing a new table.,SASHELP.FSP.OK.SLIST
2253.0,IO_NO_BROWSE,1.0,Q,%1$ cannot be opened for browsing. Do you want,SASHELP.FSP.YN.SLIST
2253.0,IO_NO_BROWSE,2.0,Q,to select a different table to open?,SASHELP.FSP.YN.SLIST
2254.0,IN_NO_VARIABLES,1.0,Q,%1$ contains no variables so it cannot be,SASHELP.FSP.YN.SLIST
2254.0,IN_NO_VARIABLES,2.0,Q,displayed. Do you want to choose a different,SASHELP.FSP.YN.SLIST
2254.0,IN_NO_VARIABLES,3.0,Q,table?,SASHELP.FSP.YN.SLIST
2255.0,IN_CHANGE_DATAFORM,1.0,Q,You were using %1$ as the DATAFORM entry with,SASHELP.FSP.YN.SLIST
2255.0,IN_CHANGE_DATAFORM,2.0,Q,the previous table. Do you want to continue,SASHELP.FSP.YN.SLIST
2255.0,IN_CHANGE_DATAFORM,3.0,Q,using it with the new table?,SASHELP.FSP.YN.SLIST
2256.0,IN_CHANGE_MODEL_SCL,1.0,Q,You were using %1$ as the model SCL with the,SASHELP.FSP.YN.SLIST
2256.0,IN_CHANGE_MODEL_SCL,2.0,Q,previous table. Do you want to continue using it,SASHELP.FSP.YN.SLIST
2256.0,IN_CHANGE_MODEL_SCL,3.0,Q,with the new table?,SASHELP.FSP.YN.SLIST
2257.0,IN_NO_OPENMODE,1.0,N,"%lWhen creating a new table, the mode is",SASHELP.FSP.OK.SLIST
2257.0,IN_NO_OPENMODE,2.0,N,automatically set to EDIT. The OPENMODE command,SASHELP.FSP.OK.SLIST
2257.0,IN_NO_OPENMODE,3.0,N,has no effect.,SASHELP.FSP.OK.SLIST
2259.0,IN_MISSPELLED_EDIT,1.0,N,%lAssuming EDIT option was misspelled as %1$,SASHELP.FSP.OK.SLIST
2260.0,IN_INVALID_OPENMODE,1.0,W,%lInvalid OPENMODE option. BROWSE will be used.,SASHELP.FSP.OK.SLIST
2261.0,IN_MISSPELLED_TABLEACCESS,1.0,N,%lAssuming TABLEACCESS option was misspelled as,SASHELP.FSP.OK.SLIST
2261.0,IN_MISSPELLED_TABLEACCESS,2.0,N,%1$,SASHELP.FSP.OK.SLIST
2262.0,IN_MISSPELLED_MEMBER,1.0,N,%lAssuming MEMBER option was misspelled as %1$,SASHELP.FSP.OK.SLIST
2263.0,IN_MISSPELLED_ROWACCESS,1.0,N,%lAssuming ROWACCESS option was misspelled as,SASHELP.FSP.OK.SLIST
2263.0,IN_MISSPELLED_ROWACCESS,2.0,N,%1$,SASHELP.FSP.OK.SLIST
2264.0,IN_INVALID_ACCESSLEVEL,1.0,W,%lInvalid ACCESSLEVEL option. ROWACCESS will be,SASHELP.FSP.OK.SLIST
2264.0,IN_INVALID_ACCESSLEVEL,2.0,W,used.,SASHELP.FSP.OK.SLIST
2265.0,IN_NO_FSP_LICENSE,1.0,W,"%lCertain tasks, such as editing and sorting,",SASHELP.FSP.OK.SLIST
2265.0,IN_NO_FSP_LICENSE,2.0,W,require SAS/FSP software to be licensed.  This,SASHELP.FSP.OK.SLIST
2265.0,IN_NO_FSP_LICENSE,3.0,W,product is either not installed on your system or,SASHELP.FSP.OK.SLIST
2265.0,IN_NO_FSP_LICENSE,4.0,W,the product license has expired.,SASHELP.FSP.OK.SLIST
2266.0,IN_NO_TABLE_EDIT,1.0,W,%l%1$ could not be opened with TABLE level edit,SASHELP.FSP.OK.SLIST
2266.0,IN_NO_TABLE_EDIT,2.0,W,access. ROW level edit access will be used instead.,SASHELP.FSP.OK.SLIST
2267.0,IN_NO_ROW_EDIT,1.0,W,%1$ could not be opened in EDIT mode.,SASHELP.FSP.OK.SLIST
2267.0,IN_NO_ROW_EDIT,2.0,W,BROWSE mode will be used instead.,SASHELP.FSP.OK.SLIST
2268.0,IN_NO_OPEN,1.0,Q,%l%1$ could not be opened in either EDIT or,SASHELP.FSP.YN.SLIST
2268.0,IN_NO_OPEN,2.0,Q,BROWSE mode. Do you want to select a different,SASHELP.FSP.YN.SLIST
2268.0,IN_NO_OPEN,3.0,Q,table to display?,SASHELP.FSP.YN.SLIST
2269.0,IN_OPENED_ROW_LEVEL,1.0,N,%lTable has been opened with ROW level edit,SASHELP.FSP.OK.SLIST
2269.0,IN_OPENED_ROW_LEVEL,2.0,N,access.,SASHELP.FSP.OK.SLIST
2270.0,IN_OPENED_TABLE_LEVEL,1.0,N,%lTable has been opened with TABLE level edit,SASHELP.FSP.OK.SLIST
2270.0,IN_OPENED_TABLE_LEVEL,2.0,N,access.,SASHELP.FSP.OK.SLIST
2271.0,IN_OPENED_BROWSE_MODE,1.0,N,%lTable has been opened in browse mode.,SASHELP.FSP.OK.SLIST
2272.0,IN_NO_ACCESSLEVEL,1.0,N,"%lWhen creating a new table, the edit access",SASHELP.FSP.OK.SLIST
2272.0,IN_NO_ACCESSLEVEL,2.0,N,level is automatically set to TABLE level.,SASHELP.FSP.OK.SLIST
2272.0,IN_NO_ACCESSLEVEL,3.0,N,The ACCESSLEVEL command has no effect.,SASHELP.FSP.OK.SLIST
2273.0,IN_NO_TABLE_ACCESS,1.0,W,%l%1$ can no longer be opened with TABLE level,SASHELP.FSP.OK.SLIST
2273.0,IN_NO_TABLE_ACCESS,2.0,W,edit access. Table is now open in ROW level,SASHELP.FSP.OK.SLIST
2273.0,IN_NO_TABLE_ACCESS,3.0,W,edit access.,SASHELP.FSP.OK.SLIST
2274.0,IN_NO_TABLE_ACCESS_2,1.0,W,%lTABLE level edit access can no longer be,SASHELP.FSP.OK.SLIST
2274.0,IN_NO_TABLE_ACCESS_2,2.0,W,obtained for %1$.  ROW level edit access will be,SASHELP.FSP.OK.SLIST
2274.0,IN_NO_TABLE_ACCESS_2,3.0,W,attempted.,SASHELP.FSP.OK.SLIST
2275.0,IN_NO_ROW_ACCESS,1.0,W,%lEDIT mode can no longer be obtained for %1$.,SASHELP.FSP.OK.SLIST
2275.0,IN_NO_ROW_ACCESS,2.0,W,BROWSE mode will be attempted.,SASHELP.FSP.OK.SLIST
2276.0,IN_MISSPELLED_FORMVIEW,1.0,N,%lAssuming the option FORM was misspelled as,SASHELP.FSP.OK.SLIST
2276.0,IN_MISSPELLED_FORMVIEW,2.0,N,%1$.,SASHELP.FSP.OK.SLIST
2277.0,IN_MISSPELLED_TABLEVIEW,1.0,N,%lAssuming TABLE option was misspelled as,SASHELP.FSP.OK.SLIST
2277.0,IN_MISSPELLED_TABLEVIEW,2.0,N,%1$.,SASHELP.FSP.OK.SLIST
2278.0,IN_NO_VIEW,1.0,N,"%lWhen creating a new table, the viewing mode is",SASHELP.FSP.OK.SLIST
2278.0,IN_NO_VIEW,2.0,N,automatically set to TABLE view and cannot be,SASHELP.FSP.OK.SLIST
2278.0,IN_NO_VIEW,3.0,N,changed.,SASHELP.FSP.OK.SLIST
2279.0,IN_INVALID_VIEW,1.0,W,%lInvalid VIEW option. TABLEVIEW will be used.,SASHELP.FSP.OK.SLIST
2280.0,IN_MISSPELLED_NAMES,1.0,N,%lAssuming the option NAMES was misspelled as,SASHELP.FSP.OK.SLIST
2280.0,IN_MISSPELLED_NAMES,2.0,N,%1$,SASHELP.FSP.OK.SLIST
2282.0,IN_NO_DRAG_DROP,1.0,W,%l%1$ created by drag site does not exist in drop,SASHELP.FSP.OK.SLIST
2282.0,IN_NO_DRAG_DROP,2.0,W,site's WORK library.  Drag and drop cancelled.,SASHELP.FSP.OK.SLIST
2283.0,IN_NO_ATTRIBUTES,1.0,N,%lAttributes cannot be displayed for the current,SASHELP.FSP.OK.SLIST
2283.0,IN_NO_ATTRIBUTES,2.0,N,table.,SASHELP.FSP.OK.SLIST
2284.0,IN_NO_HOLD_RELEASE,1.0,N,%lHOLD and RELEASE are options that are only,SASHELP.FSP.OK.SLIST
2284.0,IN_NO_HOLD_RELEASE,2.0,N,valid when editing or browsing an existing,SASHELP.FSP.OK.SLIST
2284.0,IN_NO_HOLD_RELEASE,3.0,N,table.,SASHELP.FSP.OK.SLIST
2285.0,IN_COLUMN_NOT_DISPLAYED,1.0,N,%lColumn %1$ is not currently displayed.,SASHELP.FSP.OK.SLIST
2286.0,IN_NO_TABLE_ACCESS_3,1.0,Q,%l%1$ can no longer be opened in either EDIT,SASHELP.FSP.YN.SLIST
2286.0,IN_NO_TABLE_ACCESS_3,2.0,Q,or BROWSE mode. Do you want to select a,SASHELP.FSP.YN.SLIST
2286.0,IN_NO_TABLE_ACCESS_3,3.0,Q,different table to display?,SASHELP.FSP.YN.SLIST
2287.0,IN_MISSPELLED_LABELS,1.0,N,%lAssuming the option LABELS was misspelled as,SASHELP.FSP.OK.SLIST
2287.0,IN_MISSPELLED_LABELS,2.0,N,%1$.,SASHELP.FSP.OK.SLIST
2289.0,IN_DATAFORM_NOT_VALID,1.0,N,%lSpecifying a DATAFORM entry is only valid when,SASHELP.FSP.OK.SLIST
2289.0,IN_DATAFORM_NOT_VALID,2.0,N,viewing an existing table. It has no effect when,SASHELP.FSP.OK.SLIST
2289.0,IN_DATAFORM_NOT_VALID,3.0,N,creating a new one.,SASHELP.FSP.OK.SLIST
2290.0,IN_INVALID_COLHEADING,1.0,W,%lInvalid COLHEADING option. LABELS will be used.,SASHELP.FSP.OK.SLIST
2291.0,IO_INVALID_ENTRY_NAME,1.0,N,%l%1$ is an invalid entry name. The option was,SASHELP.FSP.OK.SLIST
2291.0,IO_INVALID_ENTRY_NAME,2.0,N,ignored.,SASHELP.FSP.OK.SLIST
2293.0,IN_NONEXISTENT_COLUMNS,1.0,N,%lThe DATAFORM entry contains one or more,SASHELP.FSP.OK.SLIST
2293.0,IN_NONEXISTENT_COLUMNS,2.0,N,columns that do not currently exist in the,SASHELP.FSP.OK.SLIST
2293.0,IN_NONEXISTENT_COLUMNS,3.0,N,"table. Therefore, these columns cannot be",SASHELP.FSP.OK.SLIST
2293.0,IN_NONEXISTENT_COLUMNS,4.0,N,displayed.,SASHELP.FSP.OK.SLIST
2295.0,IN_BAD_COLUMN_TYPES,1.0,N,%lThe DATAFORM entry contains one or more,SASHELP.FSP.OK.SLIST
2295.0,IN_BAD_COLUMN_TYPES,2.0,N,columns by the same name that exist in the,SASHELP.FSP.OK.SLIST
2295.0,IN_BAD_COLUMN_TYPES,3.0,N,"table, but their types do not match. The column",SASHELP.FSP.OK.SLIST
2295.0,IN_BAD_COLUMN_TYPES,4.0,N,type specified by the table will supersede.,SASHELP.FSP.OK.SLIST
2296.0,IO_ENOMEM,1.0,E,%lAn out of memory condition has occurred.,SASHELP.FSP.OK.SLIST
2297.0,IN_MODEL_SCL_INVALID,1.0,N,%lSpecifying a MODEL SCL entry is only valid when,SASHELP.FSP.OK.SLIST
2297.0,IN_MODEL_SCL_INVALID,2.0,N,viewing an existing table. It has no effect when,SASHELP.FSP.OK.SLIST
2297.0,IN_MODEL_SCL_INVALID,3.0,N,creating a new one.,SASHELP.FSP.OK.SLIST
2298.0,IN_USE_DATAFORM,1.0,Q,You also have a dataform entry currently,SASHELP.FSP.YN.SLIST
2298.0,IN_USE_DATAFORM,2.0,Q,assigned. Continue using it?,SASHELP.FSP.YN.SLIST
2299.0,IN_MODEL_SCL_INVALID_2,1.0,N,%lSetting the model SCL to what is stored with,SASHELP.FSP.OK.SLIST
2299.0,IN_MODEL_SCL_INVALID_2,2.0,N,DATAFORM is only valid when a dataform has been,SASHELP.FSP.OK.SLIST
2299.0,IN_MODEL_SCL_INVALID_2,3.0,N,assigned. No DATAFORM is currently being used so,SASHELP.FSP.OK.SLIST
2299.0,IN_MODEL_SCL_INVALID_2,4.0,N,the option will be ignored.,SASHELP.FSP.OK.SLIST
2300.0,IN_ENTRY_NOT_SCL,1.0,E,%l%1$ is invalid. Entry type must be SCL.,SASHELP.FSP.OK.SLIST
2301.0,IN_NO_SORT,1.0,N,%lSorting is not supported when creating a new table.,SASHELP.FSP.OK.SLIST
2302.0,IN_NO_COLUMN,1.0,N,%lColumn %1$ does not exist in table.,SASHELP.FSP.OK.SLIST
2303.0,IO_NO_SORT_ACCESS,1.0,Q,%lYou do not have sufficient access authority to,SASHELP.FSP.YN.SLIST
2303.0,IO_NO_SORT_ACCESS,2.0,Q,sort the table. Would you like to specify a,SASHELP.FSP.YN.SLIST
2303.0,IO_NO_SORT_ACCESS,3.0,Q,different table name to store the sorted,SASHELP.FSP.YN.SLIST
2303.0,IO_NO_SORT_ACCESS,4.0,Q,results to?,SASHELP.FSP.YN.SLIST
2304.0,IN_NO_SORT_OUTPUT,1.0,N,%lNo output table name specified. %1$ was not,SASHELP.FSP.OK.SLIST
2304.0,IN_NO_SORT_OUTPUT,2.0,N,sorted.,SASHELP.FSP.OK.SLIST
2305.0,IN_YES_NO_ONLY,1.0,N,%lValid values for this option are YES and NO.,SASHELP.FSP.OK.SLIST
2306.0,IN_NO_SORT_ACCESS,1.0,N,%lYou do not have sufficient access authority to,SASHELP.FSP.YN.SLIST
2306.0,IN_NO_SORT_ACCESS,2.0,N,sort %1$.  Do you want to save the sorted results,SASHELP.FSP.YN.SLIST
2306.0,IN_NO_SORT_ACCESS,3.0,N,out to a new table?,SASHELP.FSP.YN.SLIST
2307.0,IN_NO_SORTING_COLUMNS,1.0,N,%lNo columns were chosen for sorting. %1$ was,SASHELP.FSP.OK.SLIST
2307.0,IN_NO_SORTING_COLUMNS,2.0,N,not sorted.,SASHELP.FSP.OK.SLIST
2308.0,IN_BAD_INCLUDE_TABLE,1.0,W,%l%1$ could not be opened and cannot be used,SASHELP.FSP.YN.SLIST
2308.0,IN_BAD_INCLUDE_TABLE,2.0,W,as an INCLUDE= table. Do you want to select,SASHELP.FSP.YN.SLIST
2308.0,IN_BAD_INCLUDE_TABLE,3.0,W,another table?,SASHELP.FSP.YN.SLIST
2309.0,IN_BAD_LIKE_TABLE,1.0,W,%l%1$ could not be opened and cannot be used,SASHELP.FSP.YN.SLIST
2309.0,IN_BAD_LIKE_TABLE,2.0,W,as a LIKE= table. Do you want to select another,SASHELP.FSP.YN.SLIST
2309.0,IN_BAD_LIKE_TABLE,3.0,W,table?,SASHELP.FSP.YN.SLIST
2310.0,IN_INVALID_EXISTING_OPTION,1.0,N,%lThis option is only valid when creating a new,SASHELP.FSP.OK.SLIST
2310.0,IN_INVALID_EXISTING_OPTION,2.0,N,table.,SASHELP.FSP.OK.SLIST
2311.0,IN_DUPLICATE_COLUMN_NAMES,1.0,N,%lDuplicate column names exist. A unique,SASHELP.FSP.OK.SLIST
2311.0,IN_DUPLICATE_COLUMN_NAMES,2.0,N,column name for %1$ cannot be created.,SASHELP.FSP.OK.SLIST
2311.0,IN_DUPLICATE_COLUMN_NAMES,3.0,N,Column %1$ will not be used.,SASHELP.FSP.OK.SLIST
2312.0,IN_DUPLICATE_COLUMN_NAMES_2,1.0,N,%lA duplicate column name has been found.,SASHELP.FSP.OK.SLIST
2312.0,IN_DUPLICATE_COLUMN_NAMES_2,2.0,N,Column %1$ will be renamed to %2$.,SASHELP.FSP.OK.SLIST
2313.0,IN_INVALID_SAVE,1.0,N,%lYou are in BROWSE mode. SAVE command is invalid.,SASHELP.FSP.OK.SLIST
2314.0,IN_NO_PRINT,1.0,N,%lThis viewing mode does not support printing.,SASHELP.FSP.OK.SLIST
2315.0,IN_CANNOT_ADD,1.0,N,%lThe ADD command has no effect when creating a,SASHELP.FSP.OK.SLIST
2315.0,IN_CANNOT_ADD,2.0,N,"new table. To add a new row, use the vertical",SASHELP.FSP.OK.SLIST
2315.0,IN_CANNOT_ADD,3.0,N,"scrollbar until you see an empty row, and begin",SASHELP.FSP.OK.SLIST
2315.0,IN_CANNOT_ADD,4.0,N,typing.,SASHELP.FSP.OK.SLIST
2316.0,IN_NO_COLUMNS,1.0,N,%lNo columns exist for this table. There is,SASHELP.FSP.OK.SLIST
2316.0,IN_NO_COLUMNS,2.0,N,nothing to save.,SASHELP.FSP.OK.SLIST
2317.0,IN_CANNOT_COMMITROW,1.0,N,%lThe COMMITROW command has no effect when,SASHELP.FSP.OK.SLIST
2317.0,IN_CANNOT_COMMITROW,2.0,N,creating a new table. To save your changes,SASHELP.FSP.OK.SLIST
2317.0,IN_CANNOT_COMMITROW,3.0,N,"permanently, you can issue the SAVE command",SASHELP.FSP.OK.SLIST
2317.0,IN_CANNOT_COMMITROW,4.0,N,at any time.,SASHELP.FSP.OK.SLIST
2318.0,IN_CANNOT_CANCELROW,1.0,N,%lThe CANCELROW command has no effect when,SASHELP.FSP.OK.SLIST
2318.0,IN_CANNOT_CANCELROW,2.0,N,creating a new table. To change any values you,SASHELP.FSP.OK.SLIST
2318.0,IN_CANNOT_CANCELROW,3.0,N,"have added, simply type over them or blank them",SASHELP.FSP.OK.SLIST
2318.0,IN_CANNOT_CANCELROW,4.0,N,out.,SASHELP.FSP.OK.SLIST
2321.0,IN_CANNOT_COPY_ROW,1.0,N,%lThe COPY command is not supported when creating,SASHELP.FSP.OK.SLIST
2321.0,IN_CANNOT_COPY_ROW,2.0,N,a new table.,SASHELP.FSP.OK.SLIST
2322.0,IN_CANNOT_DELETE,1.0,N,%lThe DELETE command is not supported when,SASHELP.FSP.OK.SLIST
2322.0,IN_CANNOT_DELETE,2.0,N,creating a new table. To change any values,SASHELP.FSP.OK.SLIST
2322.0,IN_CANNOT_DELETE,3.0,N,"entered in the table, simply type over them",SASHELP.FSP.OK.SLIST
2322.0,IN_CANNOT_DELETE,4.0,N,or blank them out.,SASHELP.FSP.OK.SLIST
2323.0,IN_CANNOT_WHERE,1.0,N,%lThe WHERE command is not supported when,SASHELP.FSP.OK.SLIST
2323.0,IN_CANNOT_WHERE,2.0,N,creating a new table.,SASHELP.FSP.OK.SLIST
2324.0,IN_CANNOT_FIND,1.0,N,%lThe FIND command is not supported when,SASHELP.FSP.OK.SLIST
2324.0,IN_CANNOT_FIND,2.0,N,creating a new table.,SASHELP.FSP.OK.SLIST
2325.0,IN_CANNOT_FIND_2,1.0,N,%lThe table does not support searching using,SASHELP.FSP.OK.SLIST
2325.0,IN_CANNOT_FIND_2,2.0,N,the FIND command,SASHELP.FSP.OK.SLIST
2326.0,IN_CANNOT_RFIND,1.0,N,%lThe RFIND command is not supported when,SASHELP.FSP.OK.SLIST
2326.0,IN_CANNOT_RFIND,2.0,N,creating a new table.,SASHELP.FSP.OK.SLIST
2327.0,IN_CANNOT_RFIND_2,1.0,N,%lThe table does not support searching using,SASHELP.FSP.OK.SLIST
2327.0,IN_CANNOT_RFIND_2,2.0,N,the FIND and RFIND commands,SASHELP.FSP.OK.SLIST
2328.0,IN_CANNOT_SET_COLUMNS,1.0,N,"%lWhen creating a new table, you cannot alter",SASHELP.FSP.OK.SLIST
2328.0,IN_CANNOT_SET_COLUMNS,2.0,N,"which columns are currently displayed. By default,",SASHELP.FSP.OK.SLIST
2328.0,IN_CANNOT_SET_COLUMNS,3.0,N,all columns will be visible.,SASHELP.FSP.OK.SLIST
2329.0,IN_NO_NAMED_COLUMN,1.0,N,%lColumn %1$ does not exist in %2$,SASHELP.FSP.OK.SLIST
2330.0,IN_CANNOT_EARMARK,1.0,N,%lThis option is only useful if form contains,SASHELP.FSP.OK.SLIST
2330.0,IN_CANNOT_EARMARK,2.0,N,multiple pages,SASHELP.FSP.OK.SLIST
2331.0,IN_CANNOT_EARMARK_2,1.0,N,%lEARMARKS is only valid when viewing a table in,SASHELP.FSP.OK.SLIST
2331.0,IN_CANNOT_EARMARK_2,2.0,N,FORM view when a table with multiple pages is,SASHELP.FSP.OK.SLIST
2331.0,IN_CANNOT_EARMARK_2,3.0,N,displayed,SASHELP.FSP.OK.SLIST
2332.0,IN_CANNOT_ROWNAVIGATOR,1.0,N,%lROWNAVIGATOR is only valid when in FORM view,SASHELP.FSP.OK.SLIST
2333.0,IN_CANNOT_PAGENAVIGATOR,1.0,N,%lPAGENAVIGATOR is only useful when table,SASHELP.FSP.OK.SLIST
2333.0,IN_CANNOT_PAGENAVIGATOR,2.0,N,displayed contains multiple pages,SASHELP.FSP.OK.SLIST
2334.0,IN_CANNOT_GRID,1.0,N,%lThe GRID option is not supported by this,SASHELP.FSP.OK.SLIST
2334.0,IN_CANNOT_GRID,2.0,N,viewing mode,SASHELP.FSP.OK.SLIST
2335.0,IN_CANNOT_GRID_2,1.0,N,%lGRID is only useful when in TABLE view.,SASHELP.FSP.OK.SLIST
2336.0,IN_CANNOT_ROWLABELS,1.0,N,%lThe ROWLABELS option is not supported by,SASHELP.FSP.OK.SLIST
2336.0,IN_CANNOT_ROWLABELS,2.0,N,this viewing mode,SASHELP.FSP.OK.SLIST
2337.0,DI_DISPLAYED_CLASS_DELETED,1.0,E,%lClass %1$ no longer exists. Please select another class.,SASHELP.FSP.OK.SLIST
2340.0,IN_LENGTH_CHARACTER,1.0,E,%lCharacter columns must have a length between,SASHELP.FSP.OK.SLIST
2340.0,IN_LENGTH_CHARACTER,2.0,E,1 and 32767.,SASHELP.FSP.OK.SLIST
2341.0,IN_LENGTH_NUMERIC,1.0,E,%lNumeric columns must have a length between,SASHELP.FSP.OK.SLIST
2341.0,IN_LENGTH_NUMERIC,2.0,E,3 and 8,SASHELP.FSP.OK.SLIST
2343.0,IN_DEFAULT_FORMAT,1.0,N,%lA default format will be used if none is specified.,SASHELP.FSP.OK.SLIST
2359.0,IN_DEFAULT_INFORMAT,1.0,N,%lA default informat will be used if none is,SASHELP.FSP.OK.SLIST
2359.0,IN_DEFAULT_INFORMAT,2.0,N,specified,SASHELP.FSP.OK.SLIST
2364.0,IN_BAD_LISTID,1.0,E,%lA character string was passed in as an,SASHELP.FSP.OK.SLIST
2364.0,IN_BAD_LISTID,2.0,E,argument to SASHELP.FSP.VTMAIN.FRAME when a,SASHELP.FSP.OK.SLIST
2364.0,IN_BAD_LISTID,3.0,E,valid SCL list id was expected. Argument will,SASHELP.FSP.OK.SLIST
2364.0,IN_BAD_LISTID,4.0,E,be ignored.,SASHELP.FSP.OK.SLIST
2370.0,IN_BAD_LISTID_2,1.0,E,%lAn invalid SCL list id was passed as an,SASHELP.FSP.OK.SLIST
2370.0,IN_BAD_LISTID_2,2.0,E,argument to SASHELP.FSP.VTMAIN.FRAME. Argument,SASHELP.FSP.OK.SLIST
2370.0,IN_BAD_LISTID_2,3.0,E,will be ignored.,SASHELP.FSP.OK.SLIST
2371.0,IN_BAD_ARGUMENT,1.0,E,"%lUnrecognized command or argument ""%1$""",SASHELP.FSP.OK.SLIST
2372.0,IN_ENTRY_NOT_PMENU,1.0,E,%lInvalid type given: must be PMENU,SASHELP.FSP.OK.SLIST
2373.0,IN_MISSING_PMENU,1.0,E,%lSpecify the name of a PMENU entry along with,SASHELP.FSP.OK.SLIST
2373.0,IN_MISSING_PMENU,2.0,E,the MENUBAR command.,SASHELP.FSP.OK.SLIST
2374.0,IN_ENTRY_NOT_TOOLBOX,1.0,E,%lInvalid type given: must be TOOLBOX,SASHELP.FSP.OK.SLIST
2375.0,IN_MISSING_TOOLBOX,1.0,E,%lSpecify the name of a TOOLBOX entry along with,SASHELP.FSP.OK.SLIST
2375.0,IN_MISSING_TOOLBOX,2.0,E,the TOOLBOX command,SASHELP.FSP.OK.SLIST
2405.0,IO_DATASET_NOT_SAVED,1.0,N,%l%$ has not been saved.,SASHELP.FSP.OK.SLIST
2409.0,IO_SCLTRAC1_NOT_SAVED,1.0,N,%lThe data set you created has not been saved.,SASHELP.FSP.OK.SLIST
2414.0,IO_TABLE_REQUIRED,1.0,E,%lTable name is required.  Enter a name or cancel to exit.,SASHELP.FSP.OK.SLIST
2416.0,IO_DATAFORM_INERROR,1.0,E,%lDATAFORM entry specified is invalid or does not exist.  Use arrow to the right of the field for a list or select cancel to exit.,SASHELP.FSP.OK.SLIST
2417.0,IO_MODELSCL_INERROR,1.0,E,%lSCL entry specified is invalid or does not exist.  Use arrow to the right of the field for a list or select cancel to exit.,SASHELP.FSP.OK.SLIST
2418.0,IO_FIELD_INERROR,1.0,E,%lField is in error.  Please correct to continue or select cancel to exit.,SASHELP.FSP.OK.SLIST
2423.0,IN_REFILL_DATAFORM,1.0,W,%lAny custom form design that may be stored in the DATAFORM,SASHELP.FSP.YN.SLIST
2423.0,IN_REFILL_DATAFORM,2.0,W,entry that is currently being used is about to be removed.,SASHELP.FSP.YN.SLIST
2423.0,IN_REFILL_DATAFORM,3.0,W,A default layout will be drawn instead.  Do you want to continue?,SASHELP.FSP.YN.SLIST
2438.0,IN_WINDOW_SIZE,1.0,N,%lYou cannot shrink the window beyond this point.,SASHELP.FSP.OK.SLIST
2439.0,DI_NOT_SCLP_DATASET,1.0,E,%l%$ is not an SCL Performance Analyzer data set.,SASHELP.FSP.OK.SLIST
2441.0,IO_WITHOUT_DSOPTS,1.0,E,%1$ could not be opened possibly due to errors in,SASHELP.FSP.YN.SLIST
2441.0,IO_WITHOUT_DSOPTS,2.0,E,the data set options specified.  Do you want to,SASHELP.FSP.YN.SLIST
2441.0,IO_WITHOUT_DSOPTS,3.0,E,try opening without using data set options?,SASHELP.FSP.YN.SLIST
2442.0,IO_MAXIMUM_NUM_OF_TABS,1.0,N,Maximum number of tabs reached.,SASHELP.FSP.OK.SLIST
2457.0,IO_NEWROW,1.0,W,%lA new row is pending.  Either cancel row edits,SASHELP.FSP.OK.SLIST
2457.0,IO_NEWROW,2.0,W,or commit new row to continue.,SASHELP.FSP.OK.SLIST
2462.0,IO_COLUMN_REQUIRED,1.0,E,%lName is a required field.,SASHELP.FSP.OK.SLIST
2468.0,IN_NO_LEAKS,1.0,N,All lists have been deleted.,SASHELP.FSP.OK.SLIST
2483.0,IO_READ_ONLY,1.0,E,%l%1$ could not be created because you only have read access.,SASHELP.FSP.OK.SLIST
2494.0,IN_DATAFORM_INUSE,1.0,E,"%lWhen using a DATAFORM entry, the columns displayed",SASHELP.FSP.OK.SLIST
2494.0,IN_DATAFORM_INUSE,2.0,E,in the open table cannot be changed.  The columns,SASHELP.FSP.OK.SLIST
2494.0,IN_DATAFORM_INUSE,3.0,E,currently displayed have been defined in,SASHELP.FSP.OK.SLIST
2494.0,IN_DATAFORM_INUSE,4.0,E,%1$.,SASHELP.FSP.OK.SLIST
2496.0,IN_NEW_VIEW,1.0,N,%lTABLE view is the default viewing mode when,SASHELP.FSP.OK.SLIST
2496.0,IN_NEW_VIEW,2.0,N,creating a new table.,SASHELP.FSP.OK.SLIST
2497.0,IO_MENUB_SAVE,1.0,Q,Save changes?,SASHELP.FSP.YN.SLIST
2498.0,IO_MENUB_SAVE_CHANGES,1.0,Q,Save changes to %1$?,SASHELP.FSP.YN.SLIST
